user_id,session_id,date,gender,age,location,membership_status,returning_customer,device_type,browser,time_of_day,time_spent_minutes,pages_viewed,scroll_depth,clicks,traffic_source,ad_campaign,coupon_used,discount_applied,product_category,wishlist_items,cart_items,avg_session_value,payment_method,purchase
963,4719,2023-02-10 02:00:00,Female,34,UK,Premium,0,Mobile,Edge,Afternoon,37,13,47,8,Direct,None,1,0,Beauty,9,1,36.77,NetBanking,1
964,3745,2023-02-10 03:00:00,Female,37,Canada,Registered,1,Mobile,Edge,Afternoon,54,17,21,34,Direct,None,0,0,Electronics,8,6,150.09,UPI,1
965,4387,2023-02-10 04:00:00,Female,58,UK,Registered,0,Mobile,Edge,Afternoon,17,4,84,18,Organic,None,1,0,Clothing,8,1,292.98,COD,0
966,4249,2023-02-10 05:00:00,Male,63,Canada,Guest,1,Desktop,Chrome,Night,14,14,93,31,Organic,Campaign_B,0,1,Clothing,8,1,439.06,NetBanking,1
967,1539,2023-02-10 06:00:00,Male,29,Canada,Registered,1,Mobile,Chrome,Afternoon,28,13,82,27,Organic,None,0,1,Books,0,3,63.82,COD,0
968,3779,2023-02-10 07:00:00,Female,23,UK,Registered,1,Mobile,Safari,Evening,27,3,10,16,Direct,None,1,0,Clothing,6,0,210.4,COD,0
969,1868,2023-02-10 08:00:00,Female,34,India,Registered,1,Tablet,Edge,Afternoon,54,18,67,10,Organic,None,0,0,Books,2,5,139.52,Debit Card,1
970,1040,2023-02-10 09:00:00,Other,36,Germany,Premium,1,Mobile,Safari,Morning,10,14,12,40,Organic,None,0,0,Home,8,4,12.39,Debit Card,1
971,1739,2023-02-10 10:00:00,Male,43,USA,Premium,1,Mobile,Firefox,Afternoon,3,15,72,12,Direct,Campaign_B,0,0,Home,7,5,395.28,Credit Card,0
972,4775,2023-02-10 11:00:00,Female,61,Australia,Registered,0,Mobile,Safari,Afternoon,36,3,30,22,Social,None,0,0,Beauty,2,2,407.58,Debit Card,0
973,2946,2023-02-10 12:00:00,Male,61,Germany,Registered,0,Mobile,Firefox,Night,38,1,32,16,Referral,Campaign_B,0,0,Beauty,0,1,114.51,NetBanking,1
974,3549,2023-02-10 13:00:00,Male,49,USA,Registered,0,Desktop,Firefox,Evening,56,17,18,12,Ads,Campaign_B,0,0,Electronics,8,5,79.86,COD,1
975,4006,2023-02-10 14:00:00,Female,23,USA,Guest,1,Mobile,Safari,Afternoon,25,3,92,11,Direct,Campaign_A,1,1,Clothing,9,0,76.56,Credit Card,1
976,4216,2023-02-10 15:00:00,Female,53,Canada,Guest,0,Mobile,Edge,Evening,22,14,64,20,Direct,None,1,0,Beauty,0,2,234.65,Debit Card,0
977,2224,2023-02-10 16:00:00,Other,55,USA,Registered,0,Desktop,Firefox,Morning,48,3,28,1,Ads,Campaign_B,0,0,Electronics,2,3,127.02,UPI,0
978,1928,2023-02-10 17:00:00,Male,28,Australia,Registered,0,Desktop,Edge,Night,39,13,71,27,Ads,Campaign_C,0,0,Sports,5,4,258.12,Credit Card,1
979,3036,2023-02-10 18:00:00,Male,50,USA,Guest,1,Tablet,Chrome,Evening,47,15,96,3,Organic,Campaign_B,0,1,Beauty,5,2,195.5,NetBanking,0
980,4795,2023-02-10 19:00:00,Female,41,UK,Premium,1,Desktop,Firefox,Night,30,18,48,12,Ads,None,0,0,Electronics,9,6,109.39,COD,1
981,3508,2023-02-10 20:00:00,Female,40,Germany,Guest,1,Mobile,Chrome,Afternoon,21,14,85,30,Referral,Campaign_B,0,1,Books,3,4,376.84,NetBanking,1
982,3779,2023-02-10 21:00:00,Male,32,UK,Guest,0,Mobile,Safari,Morning,30,3,36,9,Referral,None,0,0,Books,1,5,79.43,NetBanking,0
983,3799,2023-02-10 22:00:00,Male,44,Australia,Registered,1,Mobile,Edge,Night,28,19,55,37,Referral,None,0,1,Electronics,9,2,400.46,UPI,0
984,1924,2023-02-10 23:00:00,Male,28,USA,Guest,1,Mobile,Safari,Afternoon,31,8,43,1,Referral,Campaign_C,0,1,Home,5,3,282.92,UPI,1
985,3956,2023-02-11 00:00:00,Female,34,Australia,Guest,0,Desktop,Firefox,Evening,57,4,42,42,Referral,Campaign_B,0,0,Sports,9,5,416.86,COD,0
986,2581,2023-02-11 01:00:00,Male,31,Canada,Guest,0,Desktop,Chrome,Morning,52,4,59,49,Organic,None,1,1,Electronics,4,0,7.36,Debit Card,1
987,4618,2023-02-11 02:00:00,Male,44,UK,Registered,0,Mobile,Firefox,Morning,26,19,29,4,Direct,None,1,0,Beauty,5,4,375.85,NetBanking,1
988,4324,2023-02-11 03:00:00,Male,35,UK,Registered,1,Mobile,Safari,Evening,43,11,49,15,Ads,None,0,0,Home,6,4,30.5,Debit Card,1
989,1389,2023-02-11 04:00:00,Male,45,India,Registered,0,Mobile,Edge,Evening,22,1,67,27,Direct,Campaign_B,1,0,Electronics,8,0,475.3,COD,0
990,2617,2023-02-11 05:00:00,Male,64,USA,Registered,0,Tablet,Edge,Morning,21,8,40,8,Ads,None,0,0,Clothing,6,7,352.86,NetBanking,1
991,3930,2023-02-11 06:00:00,Female,64,Canada,Guest,1,Mobile,Firefox,Night,1,15,47,23,Organic,Campaign_B,1,1,Beauty,3,7,163.49,Debit Card,0
992,1255,2023-02-11 07:00:00,Male,21,UK,Premium,0,Desktop,Firefox,Morning,37,1,95,15,Organic,Campaign_C,0,1,Beauty,9,6,163.33,NetBanking,0
993,1708,2023-02-11 08:00:00,Female,24,UK,Guest,0,Desktop,Chrome,Evening,13,7,54,27,Social,None,1,0,Books,4,7,431.44,UPI,1
994,2838,2023-02-11 09:00:00,Male,62,Canada,Premium,1,Tablet,Safari,Night,21,11,50,31,Social,Campaign_A,0,0,Clothing,5,4,451.91,UPI,0
995,2944,2023-02-11 10:00:00,Female,52,Australia,Registered,0,Desktop,Firefox,Afternoon,46,14,18,39,Organic,None,0,0,Clothing,8,7,446.33,Credit Card,1
996,3497,2023-02-11 11:00:00,Female,26,Australia,Premium,1,Desktop,Chrome,Morning,9,16,18,47,Organic,Campaign_C,0,1,Beauty,4,5,405.33,COD,0
997,1009,2023-02-11 12:00:00,Female,25,USA,Guest,0,Mobile,Firefox,Evening,17,14,72,8,Ads,None,0,0,Sports,4,1,410.42,Debit Card,0
998,3871,2023-02-11 13:00:00,Female,62,India,Registered,1,Mobile,Edge,Afternoon,47,12,88,30,Organic,Campaign_A,0,1,Home,6,6,288.52,NetBanking,1
999,1797,2023-02-11 14:00:00,Male,34,UK,Guest,1,Mobile,Chrome,Morning,21,17,86,42,Direct,Campaign_C,0,0,Books,1,0,18.97,Credit Card,1
1000,4313,2023-02-11 15:00:00,Male,34,India,Guest,0,Mobile,Chrome,Morning,31,14,31,18,Ads,None,1,0,Clothing,2,3,47.95,COD,1
1001,4322,2023-02-11 16:00:00,Female,50,Australia,Registered,0,Tablet,Firefox,Night,39,10,25,4,Organic,Campaign_A,0,1,Books,1,6,326.53,COD,0
1002,1876,2023-02-11 17:00:00,Other,49,Australia,Guest,1,Mobile,Safari,Evening,59,14,41,47,Ads,Campaign_A,0,0,Beauty,9,2,203.58,COD,1
1003,2028,2023-02-11 18:00:00,Female,25,Germany,Registered,1,Desktop,Edge,Afternoon,54,18,75,43,Ads,None,0,0,Home,9,7,285.82,Debit Card,0
1004,4190,2023-02-11 19:00:00,Female,36,USA,Guest,1,Mobile,Safari,Morning,22,9,99,22,Referral,Campaign_B,1,0,Electronics,1,2,119.38,UPI,1
1005,2015,2023-02-11 20:00:00,Female,55,Germany,Guest,1,Mobile,Chrome,Night,12,17,23,3,Social,None,1,0,Clothing,2,0,326.46,Credit Card,0
1006,2824,2023-02-11 21:00:00,Male,20,Germany,Registered,0,Tablet,Safari,Afternoon,55,6,47,15,Ads,Campaign_A,1,1,Home,5,7,125.2,Debit Card,1
1007,1373,2023-02-11 22:00:00,Male,22,Germany,Registered,0,Mobile,Chrome,Afternoon,6,8,17,35,Ads,Campaign_B,0,0,Books,4,1,233.1,NetBanking,1
1008,4136,2023-02-11 23:00:00,Female,30,USA,Registered,1,Mobile,Safari,Morning,53,13,30,47,Referral,None,0,0,Beauty,4,5,241.97,Debit Card,1
1009,3193,2023-02-12 00:00:00,Female,64,USA,Registered,0,Mobile,Firefox,Afternoon,16,18,65,38,Organic,None,0,0,Home,1,3,92.95,NetBanking,1
1010,1223,2023-02-12 01:00:00,Male,63,Canada,Premium,0,Desktop,Safari,Morning,26,5,55,33,Ads,Campaign_C,0,0,Electronics,1,2,438.72,NetBanking,1
1011,2262,2023-02-12 02:00:00,Female,48,India,Guest,0,Mobile,Chrome,Night,5,6,52,14,Referral,Campaign_C,0,1,Home,0,2,265.28,COD,0
1012,3224,2023-02-12 03:00:00,Male,33,India,Registered,0,Mobile,Edge,Night,9,19,55,48,Direct,None,0,1,Beauty,2,5,434.06,Debit Card,1
1013,2802,2023-02-12 04:00:00,Female,49,Canada,Premium,0,Mobile,Edge,Afternoon,46,4,57,1,Referral,Campaign_B,0,1,Books,6,1,134.96,UPI,1
1014,1852,2023-02-12 05:00:00,Male,39,Canada,Registered,1,Desktop,Edge,Morning,40,7,79,49,Social,Campaign_C,0,0,Clothing,4,4,90.31,NetBanking,1
1015,4353,2023-02-12 06:00:00,Male,46,Australia,Registered,0,Desktop,Chrome,Evening,14,4,93,26,Social,Campaign_A,0,0,Clothing,6,6,13.92,COD,0
1016,1062,2023-02-12 07:00:00,Female,39,Germany,Registered,0,Mobile,Safari,Night,44,11,40,8,Organic,Campaign_C,1,0,Sports,8,0,51.46,UPI,1
1017,2240,2023-02-12 08:00:00,Male,60,Canada,Registered,1,Mobile,Edge,Morning,42,12,42,16,Organic,Campaign_B,0,1,Books,5,1,78.0,Debit Card,1
1018,4925,2023-02-12 09:00:00,Female,20,UK,Registered,1,Desktop,Edge,Morning,30,14,53,38,Social,Campaign_B,1,0,Sports,1,1,44.03,UPI,1
1019,3874,2023-02-12 10:00:00,Female,27,India,Guest,0,Mobile,Edge,Morning,52,13,80,10,Social,Campaign_C,0,0,Sports,0,1,448.96,Debit Card,1
1020,3842,2023-02-12 11:00:00,Female,59,Canada,Guest,0,Mobile,Firefox,Afternoon,52,10,17,42,Ads,Campaign_A,0,1,Beauty,0,1,456.16,NetBanking,1
1021,1688,2023-02-12 12:00:00,Male,38,UK,Premium,1,Mobile,Chrome,Evening,26,18,82,37,Social,Campaign_A,0,0,Beauty,9,4,468.99,Credit Card,1
1022,2484,2023-02-12 13:00:00,Male,33,UK,Guest,1,Desktop,Chrome,Afternoon,53,16,11,26,Organic,None,1,0,Beauty,8,5,480.13,Credit Card,1
1023,2633,2023-02-12 14:00:00,Male,29,UK,Registered,1,Mobile,Chrome,Night,45,5,26,28,Social,Campaign_C,0,0,Electronics,5,3,248.46,NetBanking,1
1024,3152,2023-02-12 15:00:00,Other,19,Australia,Guest,1,Mobile,Chrome,Afternoon,29,8,61,12,Organic,None,1,0,Books,5,6,267.36,UPI,0
1025,4170,2023-02-12 16:00:00,Female,58,Australia,Registered,1,Desktop,Chrome,Morning,19,14,54,20,Direct,None,0,0,Clothing,3,1,69.76,Debit Card,1
1026,1510,2023-02-12 17:00:00,Female,41,UK,Guest,0,Desktop,Firefox,Afternoon,47,5,46,49,Social,Campaign_A,0,0,Books,1,6,72.84,Credit Card,1
1027,1384,2023-02-12 18:00:00,Female,52,Australia,Guest,1,Mobile,Safari,Morning,8,8,51,14,Organic,None,1,0,Beauty,9,1,387.51,Debit Card,1
1028,1404,2023-02-12 19:00:00,Female,47,Germany,Premium,0,Mobile,Firefox,Evening,23,6,53,46,Referral,Campaign_A,0,0,Electronics,2,0,428.59,NetBanking,0
1029,3870,2023-02-12 20:00:00,Female,47,UK,Premium,1,Desktop,Edge,Afternoon,53,16,90,35,Ads,None,1,1,Books,2,2,393.43,UPI,0
1030,1517,2023-02-12 21:00:00,Male,64,Germany,Registered,1,Tablet,Firefox,Afternoon,42,4,47,29,Organic,None,0,0,Books,7,4,418.12,Debit Card,0
1031,1475,2023-02-12 22:00:00,Female,52,Germany,Registered,0,Desktop,Chrome,Afternoon,35,12,15,12,Social,Campaign_C,0,1,Sports,5,1,141.9,UPI,1
1032,3000,2023-02-12 23:00:00,Male,36,UK,Registered,0,Mobile,Firefox,Morning,31,11,77,18,Social,None,1,0,Books,6,7,235.7,Credit Card,0
1033,3756,2023-02-13 00:00:00,Female,25,India,Registered,0,Mobile,Chrome,Morning,53,3,60,44,Direct,Campaign_B,1,0,Sports,8,3,232.3,Debit Card,0
1034,4934,2023-02-13 01:00:00,Female,43,UK,Registered,0,Desktop,Firefox,Afternoon,35,12,44,2,Referral,Campaign_C,0,1,Sports,0,3,497.67,COD,1
1035,2668,2023-02-13 02:00:00,Female,57,UK,Guest,1,Desktop,Chrome,Afternoon,32,5,67,2,Organic,None,1,0,Home,1,3,474.84,Credit Card,1
1036,2893,2023-02-13 03:00:00,Male,24,Australia,Registered,0,Mobile,Edge,Evening,58,6,66,17,Referral,Campaign_A,0,0,Beauty,8,7,301.25,UPI,1
1037,3818,2023-02-13 04:00:00,Male,47,UK,Registered,1,Mobile,Chrome,Evening,5,19,82,10,Direct,Campaign_B,1,1,Electronics,4,0,73.3,NetBanking,1
1038,2460,2023-02-13 05:00:00,Male,24,India,Premium,0,Desktop,Firefox,Night,16,18,15,18,Ads,Campaign_C,0,0,Sports,3,3,133.01,COD,1
1039,4094,2023-02-13 06:00:00,Male,20,Australia,Guest,1,Mobile,Edge,Evening,17,16,22,22,Referral,None,0,0,Books,0,5,185.06,Debit Card,1
1040,4044,2023-02-13 07:00:00,Male,18,USA,Registered,1,Mobile,Firefox,Evening,32,11,68,19,Direct,Campaign_B,0,0,Sports,8,0,437.24,Credit Card,0
1041,4636,2023-02-13 08:00:00,Female,53,USA,Registered,1,Mobile,Edge,Evening,38,5,95,1,Organic,None,0,1,Sports,8,4,89.46,Debit Card,1
1042,3724,2023-02-13 09:00:00,Female,42,Germany,Registered,0,Mobile,Safari,Morning,58,9,39,24,Ads,Campaign_A,0,1,Sports,3,3,113.77,Debit Card,1
1043,1713,2023-02-13 10:00:00,Male,54,Germany,Guest,1,Mobile,Safari,Evening,32,3,11,36,Social,Campaign_B,0,0,Clothing,8,2,177.95,COD,0
1044,4529,2023-02-13 11:00:00,Male,18,India,Registered,0,Desktop,Safari,Evening,52,8,67,25,Direct,None,0,0,Clothing,9,1,463.82,COD,1
1045,1082,2023-02-13 12:00:00,Male,32,Canada,Guest,0,Mobile,Firefox,Afternoon,20,6,45,36,Social,Campaign_B,1,0,Clothing,0,4,254.39,COD,0
1046,2168,2023-02-13 13:00:00,Female,54,USA,Guest,0,Mobile,Firefox,Morning,48,4,81,31,Ads,None,0,0,Clothing,4,5,325.18,COD,0
1047,4156,2023-02-13 14:00:00,Female,30,Germany,Registered,0,Mobile,Edge,Night,56,12,54,31,Direct,Campaign_A,0,0,Home,0,2,196.68,NetBanking,0
1048,4149,2023-02-13 15:00:00,Female,57,USA,Registered,1,Mobile,Edge,Night,2,12,18,2,Direct,Campaign_A,0,0,Sports,3,4,98.32,UPI,0
1049,3504,2023-02-13 16:00:00,Female,25,India,Registered,0,Mobile,Edge,Evening,20,16,74,19,Ads,Campaign_A,1,0,Home,4,5,115.29,COD,0
1050,2901,2023-02-13 17:00:00,Other,22,India,Premium,1,Mobile,Edge,Night,47,10,86,12,Organic,None,0,0,Books,2,3,402.32,Credit Card,1
1051,3048,2023-02-13 18:00:00,Female,26,Canada,Guest,1,Desktop,Chrome,Night,18,14,59,10,Direct,Campaign_C,0,1,Beauty,1,4,447.27,Debit Card,0
1052,1050,2023-02-13 19:00:00,Male,18,Canada,Guest,0,Mobile,Safari,Night,1,13,88,31,Ads,None,0,0,Electronics,5,4,249.07,COD,1
1053,1684,2023-02-13 20:00:00,Female,53,Australia,Registered,1,Mobile,Chrome,Evening,58,9,41,45,Referral,Campaign_B,0,0,Home,2,4,181.71,Credit Card,1
1054,1716,2023-02-13 21:00:00,Male,52,India,Guest,0,Mobile,Chrome,Night,29,7,52,22,Social,Campaign_C,0,0,Clothing,9,0,404.88,NetBanking,0
1055,4843,2023-02-13 22:00:00,Female,19,Germany,Guest,0,Mobile,Chrome,Evening,29,12,87,23,Direct,Campaign_C,0,1,Clothing,0,7,338.18,Credit Card,1
1056,2469,2023-02-13 23:00:00,Male,57,USA,Guest,0,Desktop,Chrome,Afternoon,19,5,63,23,Referral,None,0,1,Books,4,2,25.23,Credit Card,0
1057,1448,2023-02-14 00:00:00,Female,40,UK,Guest,1,Mobile,Safari,Afternoon,44,18,56,15,Direct,None,0,1,Sports,1,6,178.62,NetBanking,1
1058,1880,2023-02-14 01:00:00,Female,26,Canada,Premium,1,Tablet,Chrome,Night,40,4,23,26,Organic,None,0,0,Electronics,1,5,342.68,NetBanking,1
1059,1487,2023-02-14 02:00:00,Female,51,UK,Guest,0,Mobile,Edge,Afternoon,6,2,57,3,Ads,Campaign_A,0,1,Home,3,7,288.97,Debit Card,0
1060,2823,2023-02-14 03:00:00,Female,63,Germany,Registered,0,Desktop,Firefox,Evening,44,3,64,23,Direct,Campaign_C,0,0,Sports,3,3,489.14,COD,0
1061,3081,2023-02-14 04:00:00,Male,31,Canada,Guest,1,Mobile,Edge,Afternoon,39,12,38,20,Ads,Campaign_C,1,0,Sports,3,1,433.73,Credit Card,1
1062,4419,2023-02-14 05:00:00,Male,21,UK,Registered,0,Desktop,Firefox,Night,50,3,56,45,Direct,None,1,0,Beauty,6,3,34.57,UPI,0
1063,3142,2023-02-14 06:00:00,Male,47,Germany,Guest,1,Mobile,Edge,Evening,54,4,72,40,Organic,Campaign_B,0,1,Beauty,0,3,364.26,UPI,1
1064,4143,2023-02-14 07:00:00,Male,48,USA,Registered,0,Mobile,Edge,Morning,46,6,28,39,Organic,Campaign_B,0,1,Home,7,0,171.48,Debit Card,0
1065,2574,2023-02-14 08:00:00,Female,55,Germany,Registered,0,Desktop,Firefox,Evening,8,12,18,8,Referral,Campaign_C,0,1,Home,9,0,342.63,UPI,0
1066,3201,2023-02-14 09:00:00,Male,28,Australia,Guest,1,Desktop,Safari,Afternoon,24,19,46,18,Organic,Campaign_B,0,1,Home,8,4,310.53,Debit Card,1
1067,1249,2023-02-14 10:00:00,Other,52,Canada,Registered,0,Mobile,Chrome,Morning,20,10,61,41,Ads,Campaign_A,0,0,Home,9,7,254.01,COD,0
1068,1673,2023-02-14 11:00:00,Female,25,India,Guest,1,Mobile,Edge,Evening,54,1,66,6,Organic,None,0,0,Clothing,5,3,427.21,Debit Card,0
1069,1437,2023-02-14 12:00:00,Female,20,USA,Registered,1,Mobile,Safari,Morning,14,17,97,27,Direct,Campaign_C,1,0,Sports,3,2,355.8,NetBanking,0
1070,3165,2023-02-14 13:00:00,Male,31,UK,Guest,0,Desktop,Chrome,Morning,5,16,37,36,Organic,None,1,1,Sports,5,0,445.33,NetBanking,0
1071,1770,2023-02-14 14:00:00,Female,30,Canada,Premium,0,Mobile,Safari,Morning,41,9,45,15,Ads,None,0,0,Clothing,9,5,144.39,NetBanking,1
1072,4962,2023-02-14 15:00:00,Female,62,India,Guest,1,Mobile,Safari,Evening,40,9,73,37,Direct,Campaign_B,0,1,Sports,6,7,177.32,NetBanking,0
1073,4377,2023-02-14 16:00:00,Female,49,Germany,Registered,1,Desktop,Chrome,Afternoon,34,9,27,5,Referral,Campaign_C,1,0,Home,5,0,312.87,NetBanking,0
1074,1267,2023-02-14 17:00:00,Female,51,India,Guest,0,Desktop,Edge,Evening,16,12,98,39,Referral,Campaign_A,1,0,Electronics,0,2,483.4,NetBanking,0
1075,2984,2023-02-14 18:00:00,Female,62,Canada,Guest,1,Desktop,Safari,Afternoon,45,9,44,9,Referral,None,1,0,Beauty,4,0,188.93,NetBanking,0
1076,2077,2023-02-14 19:00:00,Male,36,Canada,Registered,0,Desktop,Edge,Evening,7,15,77,7,Direct,Campaign_C,0,0,Beauty,7,6,20.99,NetBanking,0
1077,1235,2023-02-14 20:00:00,Female,55,Australia,Premium,0,Desktop,Edge,Evening,16,2,87,41,Referral,Campaign_B,0,1,Sports,7,2,225.71,NetBanking,0
1078,1388,2023-02-14 21:00:00,Male,33,Australia,Guest,1,Mobile,Edge,Evening,7,11,48,20,Organic,Campaign_B,0,0,Electronics,9,7,274.25,COD,1
1079,4037,2023-02-14 22:00:00,Male,19,India,Guest,0,Mobile,Chrome,Afternoon,27,11,99,10,Direct,Campaign_C,0,0,Beauty,8,6,401.49,NetBanking,1
1080,4805,2023-02-14 23:00:00,Male,57,Germany,Guest,1,Desktop,Firefox,Evening,14,8,17,26,Direct,Campaign_B,0,0,Electronics,3,6,365.66,Debit Card,0
1081,1762,2023-02-15 00:00:00,Male,34,India,Guest,0,Mobile,Edge,Morning,14,6,97,4,Direct,Campaign_B,0,0,Clothing,9,1,482.51,COD,1
1082,2848,2023-02-15 01:00:00,Male,51,Canada,Guest,1,Tablet,Firefox,Evening,44,7,89,38,Social,None,1,0,Books,5,2,392.43,UPI,1
1083,3448,2023-02-15 02:00:00,Male,59,Canada,Registered,0,Mobile,Firefox,Morning,33,3,93,24,Ads,None,1,0,Sports,6,1,152.82,Credit Card,0
1084,1623,2023-02-15 03:00:00,Other,33,UK,Guest,0,Mobile,Safari,Night,33,8,24,14,Social,Campaign_B,0,1,Clothing,4,5,322.48,COD,1
1085,3814,2023-02-15 04:00:00,Female,55,Australia,Guest,1,Tablet,Edge,Night,44,18,16,41,Social,Campaign_C,1,0,Clothing,7,4,337.76,NetBanking,1
1086,4374,2023-02-15 05:00:00,Other,19,UK,Registered,0,Desktop,Edge,Afternoon,20,17,26,1,Social,None,0,0,Electronics,2,4,499.02,COD,1
1087,3966,2023-02-15 06:00:00,Male,19,USA,Guest,0,Mobile,Edge,Afternoon,53,11,95,17,Ads,Campaign_A,1,0,Sports,7,7,73.68,Credit Card,1
1088,4278,2023-02-15 07:00:00,Male,43,Canada,Guest,0,Desktop,Firefox,Night,47,2,95,45,Social,None,0,0,Clothing,4,7,99.71,Credit Card,0
1089,2252,2023-02-15 08:00:00,Female,30,UK,Guest,0,Desktop,Chrome,Evening,36,19,73,24,Referral,Campaign_B,0,0,Home,0,7,81.98,NetBanking,1
1090,3900,2023-02-15 09:00:00,Male,64,India,Registered,1,Mobile,Firefox,Evening,7,7,21,27,Direct,None,0,0,Clothing,5,6,296.58,NetBanking,1
1091,4981,2023-02-15 10:00:00,Male,48,Australia,Guest,0,Mobile,Edge,Evening,32,18,91,7,Direct,Campaign_C,0,0,Home,1,0,71.97,Debit Card,1
1092,1577,2023-02-15 11:00:00,Female,51,Australia,Registered,0,Desktop,Edge,Night,48,8,65,9,Organic,Campaign_C,0,1,Books,6,2,329.72,Credit Card,1
1093,3122,2023-02-15 12:00:00,Male,56,Germany,Guest,0,Desktop,Edge,Morning,3,14,55,43,Referral,None,0,0,Home,8,0,402.87,NetBanking,0
1094,1434,2023-02-15 13:00:00,Female,20,India,Registered,0,Mobile,Firefox,Afternoon,39,7,56,35,Ads,Campaign_A,1,1,Home,2,2,219.23,Credit Card,1
1095,3150,2023-02-15 14:00:00,Female,25,Germany,Guest,0,Desktop,Edge,Morning,29,4,88,12,Direct,Campaign_B,0,1,Electronics,9,7,282.54,Debit Card,0
1096,4493,2023-02-15 15:00:00,Male,40,UK,Registered,0,Desktop,Safari,Night,24,17,25,21,Social,Campaign_C,0,0,Clothing,3,0,456.8,UPI,1
1097,4775,2023-02-15 16:00:00,Male,31,USA,Premium,0,Mobile,Edge,Morning,22,5,78,3,Organic,None,0,0,Books,3,4,286.94,Credit Card,1
1098,1763,2023-02-15 17:00:00,Female,44,India,Registered,1,Desktop,Chrome,Evening,6,12,11,15,Organic,Campaign_B,0,0,Clothing,3,5,108.26,Debit Card,0
1099,3785,2023-02-15 18:00:00,Male,46,India,Guest,1,Mobile,Safari,Evening,48,9,63,21,Direct,None,0,0,Home,2,4,174.88,Debit Card,1
1100,3853,2023-02-15 19:00:00,Male,56,India,Guest,0,Mobile,Edge,Morning,24,13,36,10,Referral,Campaign_B,1,1,Beauty,4,0,267.27,Debit Card,0
1101,2329,2023-02-15 20:00:00,Other,56,Germany,Guest,0,Desktop,Safari,Night,40,18,40,33,Organic,Campaign_A,0,1,Home,8,2,81.67,COD,0
1102,3145,2023-02-15 21:00:00,Male,18,UK,Guest,0,Desktop,Edge,Morning,23,9,50,46,Direct,None,0,0,Clothing,7,3,308.2,NetBanking,1
1103,4921,2023-02-15 22:00:00,Female,34,India,Guest,0,Desktop,Chrome,Evening,54,4,45,6,Referral,Campaign_A,1,0,Books,9,5,499.63,Credit Card,1
1104,3845,2023-02-15 23:00:00,Other,58,India,Registered,0,Mobile,Edge,Evening,38,8,56,2,Direct,Campaign_C,0,0,Beauty,1,2,328.0,COD,0
1105,2358,2023-02-16 00:00:00,Male,47,Australia,Guest,0,Mobile,Safari,Night,10,1,52,29,Direct,Campaign_A,0,0,Books,8,0,189.34,Credit Card,0
1106,3906,2023-02-16 01:00:00,Male,30,USA,Registered,0,Mobile,Chrome,Morning,16,17,74,40,Referral,Campaign_B,1,1,Electronics,9,2,169.21,COD,0
1107,3482,2023-02-16 02:00:00,Male,38,Australia,Registered,0,Mobile,Firefox,Evening,11,9,59,33,Referral,None,0,0,Home,1,7,466.14,NetBanking,1
1108,1446,2023-02-16 03:00:00,Male,36,Australia,Registered,0,Mobile,Chrome,Evening,32,13,10,4,Referral,Campaign_C,0,0,Home,6,1,436.4,Debit Card,1
1109,3017,2023-02-16 04:00:00,Male,36,USA,Guest,0,Mobile,Chrome,Morning,45,2,81,4,Direct,Campaign_C,1,1,Electronics,4,2,238.82,Credit Card,0
1110,2331,2023-02-16 05:00:00,Female,42,UK,Premium,0,Mobile,Chrome,Morning,6,13,66,29,Organic,Campaign_C,0,0,Clothing,6,4,179.94,Debit Card,1
1111,1248,2023-02-16 06:00:00,Male,39,Australia,Guest,0,Desktop,Safari,Afternoon,24,9,25,37,Ads,Campaign_B,0,0,Home,4,6,356.68,NetBanking,1
1112,1165,2023-02-16 07:00:00,Female,48,UK,Registered,0,Mobile,Chrome,Night,33,6,37,20,Ads,Campaign_C,1,0,Clothing,5,4,160.68,Credit Card,0
1113,4552,2023-02-16 08:00:00,Other,34,Australia,Registered,0,Mobile,Edge,Night,53,1,95,41,Direct,None,0,0,Books,7,1,64.1,UPI,0
1114,4031,2023-02-16 09:00:00,Female,40,Canada,Registered,0,Mobile,Chrome,Morning,51,5,91,23,Direct,None,0,1,Beauty,0,5,158.53,UPI,1
1115,2358,2023-02-16 10:00:00,Female,49,USA,Registered,0,Mobile,Chrome,Night,12,3,31,45,Organic,Campaign_A,1,1,Beauty,0,2,219.98,UPI,1
1116,2019,2023-02-16 11:00:00,Male,27,Australia,Guest,0,Mobile,Edge,Evening,56,4,50,18,Referral,Campaign_A,1,0,Beauty,4,5,131.43,NetBanking,1
1117,1541,2023-02-16 12:00:00,Female,27,Canada,Guest,0,Mobile,Edge,Morning,27,1,85,49,Direct,None,0,1,Sports,0,3,112.32,UPI,1
1118,1758,2023-02-16 13:00:00,Female,53,Germany,Registered,0,Desktop,Firefox,Morning,38,14,28,25,Social,Campaign_C,0,0,Electronics,2,2,8.04,Credit Card,1
1119,4177,2023-02-16 14:00:00,Male,25,Canada,Guest,0,Mobile,Chrome,Morning,18,9,98,1,Referral,Campaign_C,1,1,Beauty,9,4,317.27,UPI,1
1120,4634,2023-02-16 15:00:00,Male,37,India,Premium,1,Desktop,Safari,Afternoon,45,4,59,15,Direct,None,1,1,Home,8,6,309.15,Credit Card,1
1121,3128,2023-02-16 16:00:00,Female,49,Australia,Guest,0,Tablet,Chrome,Night,39,18,68,34,Social,Campaign_B,0,0,Electronics,6,4,98.07,NetBanking,1
